source,target
YNL189W,YML062C
YNL189W,YKR002W
YNL189W,YNL139C
YCL011C,YDL084W
YPL045W,YBR131W
YMR255W,YDR192C
YDR192C,YDL207W
YIL115C,YDL207W
YIL115C,YOR046C
YDL207W,YKL068W
YLR016C,YGL174W
YLR016C,YIR005W
YIR005W,YGL174W
YCL011C,YDR138W
YCL011C,YML062C
YCL011C,YHR167W
YPL169C,YDR138W
YPL169C,YHR167W
YKL068W,YPL169C
YCL011C,YNL139C
YNL189W,YMR273C
YDR381W,YKL214C
YPL169C,YKL214C
YDR381W,YCL011C
YDR381W,YPL169C
YPL169C,YHR015W
YOL108C,YDR123C
YNL093W,YOR089C
YNL093W,YKR014C
YKR014C,YOR089C
YCR077C,YDL139C
YGL075C,YJR112W
YIL144W,YJR112W
YOL069W,YJR112W
YJR060W,YDR318W
YDR318W,YKL089W
YGR179C,YGR140W
YPL018W,YGR140W
YMR117C,YGL075C
YJR060W,YGR140W
YJR060W,YKL089W
YJR135C,YPR046W
YDR318W,YPL018W
YDR318W,YGR179C
YPR165W,YPL161C
YDR099W,YNL180C
YGL236C,YMR023C
YGL051W,YGL200C
YBL030C,YLL006W
YKR020W,YDR468C
YGR082W,YBL030C
YHR005C-A,YBL030C
YBL030C,YEL020W-A
YJL035C,YLR316C
YGL051W,YAR033W
YJR140C,YNL312W
YAR007C,YBR089C-A
YLR135W,YHR154W
YDR227W,YBR160W
YFL008W,YDL074C
YJL092W,YOR033C
YLR321C,YPL022W
YGL175C,YDR369C
YNL250W,YFL008W
YDR099W,YAL017W
YHR114W,YDL134C
YLR293C,YNL189W
YLR293C,YLR347C
YLR293C,YDR335W
YLR293C,YAR002W
YOR185C,YLR347C
YPR165W,YER096W
YLR229C,YPL242C
YDL161W,YOR127W
YDL161W,YDR379W
YOR127W,YLR206W
YLR206W,YDR379W
YOR181W,YHR114W
YBL007C,YHR114W
YBL007C,YCL034W
YHR114W,YKL007W
YLL021W,YNL293W
YFL018C,YOR180C
YPR165W,YGR032W
YER133W,YNL233W
YPR160W,YAL017W
YPL242C,YLL038C
YLR293C,YOR185C
YDL161W,YNL243W
YMR205C,YAL017W
YFR053C,YAL017W
YGR142W,YGL137W
YLR442C,YML109W
YDR227W,YML109W
YGR206W,YCL008C
YHR034C,YCR060W
YHR142W,YIL016W
YNL135C,YHR064C
YNL135C,YBL075C
YJL117W,YBR101C
YNL135C,YLL026W
YNL135C,YER103W
YDR171W,YBR101C
YBR155W,YLL026W
YLL026W,YOR027W
YKL117W,YOR027W
YNL148C,YJR064W
YNL135C,YCL043C
YER103W,YNL007C
YER103W,YIL142W
YBR072W,YIL142W
YLL024C,YNL007C
YBL075C,YNL007C
YBL075C,YIL142W
YDR171W,YNL007C
YML048W,YHR142W
YDR212W,YIL142W
YHR128W,YLR056W
YPL149W,YGL253W
YDR099W,YDR004W
YPL082C,YBR089C-A
YPR019W,YML069W
YLR399C,YOR338W
YLL039C,YBL058W
YLL039C,YGL181W
YNL012W,YER177W
YDR099W,YNL307C
YER177W,YNL307C
YOL091W,YER133W
YDR207C,YNL307C
YMR139W,YDR207C
YJL001W,YPR054W
YDR099W,YCR002C
YGR253C,YER012W
YJL001W,YER012W
YLL039C,YLR097C
YOL133W,YLL039C
YLL039C,YDL190C
YLL039C,YDR143C
YLL039C,YKL210W
YFL009W,YOR057W
YER100W,YKL210W
YKL210W,YDR092W
YLL039C,YJR052W
YDR313C,YLL039C
YIL046W,YLL039C
YLL039C,YJR090C
YJL173C,YER177W
YDL132W,YLR128W
YKL010C,YDL190C
YLR127C,YOL133W
YDL132W,YER177W
YDL132W,YOR057W
YNL189W,YJL157C
YPL192C,YBL050W
YPR018W,YBR160W
YBR160W,YDR217C
YFL038C,YOR036W
YDR217C,YHR031C
YOL006C,YNL273W
YJL092W,YDL101C
YJL092W,YBR160W
YDL101C,YLR234W
YBR274W,YER171W
YDL101C,YNL088W
YBR160W,YJL194W
YHR073W,YLR268W
YGR009C,YBL050W
YOR036W,YBL050W
YDR468C,YBL050W
YMR197C,YBL050W
YBL050W,YOL018C
YIL046W,YPL240C
YKL196C,YBL050W
YPL240C,YER173W
YPL240C,YER171W
YPL153C,YDR217C
YPL153C,YPL127C
YDR110W,YPL153C
YDR082W,YPL153C
YDL220C,YPL153C
YDL101C,YPL153C
YHR073W,YPL232W
YFL038C,YFL005W
YLL021W,YPL140C
YEL009C,YDL097C
YHR030C,YHR193C
YHR030C,YDL097C
YHR030C,YLR346C
YHR030C,YGR086C
YER111C,YHR030C
YHR079C,YDR532C
YER120W,YLR342W
YLR182W,YOR158W
YER120W,YGR086C
YLL021W,YOR231W
YLL021W,YHR030C
YER120W,YHL020C
YPL140C,YIL094C
YHR030C,YGR087C
YDR071C,YER089C
YHR030C,YHR183W
YHR030C,YIL094C
YHR030C,YGL008C
YHR030C,YPR191W
YHR030C,YLR355C
YHR030C,YIL113W
YHR030C,YOR208W
YHR030C,YER075C
YHR030C,YNL053W
YML115C,YJL034W
YPR054W,YPR191W
YLR182W,YOR159C
YML016C,YJL034W
YDR071C,YPL153C
YML115C,YBR018C
YHR030C,YBR018C
YPR054W,YBR018C
YER111C,YPL153C
YHR082C,YJL087C
YDR448W,YEL009C
YDR448W,YFL031W
YDR176W,YEL009C
YEL009C,YMR236W
YEL009C,YGL112C
YEL009C,YBR198C
YEL009C,YPL042C
YHR030C,YLR096W
YPL140C,YJL095W
YPL140C,YHR030C
YJL095W,YHR082C
YHR030C,YHR102W
YPL153C,YHR082C
YLR371W,YLR332W
YHR030C,YPR054W
YGL190C,YOR349W
YML109W,YGL190C
YML109W,YAL016W
YML109W,YDL188C
YDL188C,YMR273C
YGL207W,YOL054W
YML069W,YOL054W
YMR091C,YBL002W
YBL002W,YIL126W
YBR009C,YER164W
YML102W,YBR009C
YCR084C,YBR009C
YIL106W,YDL028C
YAL016W,YMR273C
YGL190C,YMR273C
YOL072W,YBR111W-A
YBR279W,YDR138W
YBR009C,YEL056W
YPL018W,YMR168C
YKR048C,YBL002W
YHR167W,YNL139C
YML062C,YNL139C
YBR009C,YDR303C
YBL002W,YBR245C
YBL002W,YOR304W
YLR442C,YBR009C
YLR442C,YDR224C
YOL006C,YBL002W
YBR010W,YBR009C
YBR010W,YDR224C
YBR009C,YDR224C
YBR009C,YDR225W
YKL160W,YPR133C
YLR418C,YGL207W
YBR279W,YGL207W
YGL207W,YOL145C
YGR116W,YPR133C
YML062C,YDR138W
YBR017C,YER110C
YOR098C,YJR132W
YKR048C,YGL241W
YGL016W,YOR230W
YAL005C,YDR192C
YAL005C,YAR002W
YBR036C,YEL027W
YKR048C,YLR347C
YNL189W,YER009W
YLR335W,YER009W
YJL041W,YER009W
YER009W,YLR347C
YGR119C,YER110C
YGL172W,YER110C
YDR192C,YER110C
YKL068W,YER110C
YER110C,YMR047C
YER110C,YAR002W
YLR347C,YAR002W
YDR002W,YBR017C
YAL005C,YOR160W
YGL092W,YER009W
YDR002W,YKR048C
YOR098C,YAL005C
YOR098C,YER009W
YGR119C,YPL125W
YGL172W,YPL125W
YKL068W,YPL125W
YMR047C,YPL125W
YLR138W,YKL064W
YNL189W,YMR308C
YMR308C,YLR347C
YNL189W,YER110C
YPR165W,YLR423C
YBL078C,YLR093C
YHL007C,YGR254W
YBR196C,YER125W
YBL050W,YGL095C
YLR423C,YCL063W
YOR212W,YJL014W
YOL148C,YPL047W
YOL148C,YBR111W-A
YJR005W,YBL037W
YJR005W,YOL062C
YBL037W,YOL062C
YER059W,YKL152C
YOR047C,YKL038W
YOR047C,YMR280C
YCL039W,YLR044C
YDR477W,YOR047C
YPL031C,YBR218C
YOL086C,YBR058C
YBR196C,YKL048C
YPL031C,YJL052W
YPL031C,YKL060C
YPL031C,YJR009C
YPL031C,YLR044C
YPL031C,YGR254W
YGR240C,YOL126C
YGL179C,YFR053C
YGL115W,YER129W
YDR477W,YER129W
YGL115W,YGL179C
YGR048W,YPR154W
YOR197W,YPR154W
YDL212W,YDR508C
YDL212W,YBR068C
YDL212W,YCL025C
YDL212W,YDR046C
YDL212W,YDL210W
YDL212W,YKR039W
YDL181W,YBL099W
YDL181W,YJR121W
YGR048W,YDL126C
YHL007C,YJR009C
YER133W,YBR045C
YNL106C,YDL230W
YNL106C,YKR028W
YBR045C,YER054C
YBR109C,YJR073C
YER026C,YDR331W
YPL076W,YER026C
YPL161C,YGR152C
YML109W,YBL085W
YML109W,YER114C
YGL019W,YIL118W
YIL159W,YKR055W
YKR055W,YPL161C
YPL161C,YNL090W
YPL174C,YNL090W
YML109W,YPL115C
YHR061C,YML109W
YML109W,YDR309C
YML109W,YJR076C
YHR107C,YPL161C
YPL161C,YJR076C
YML109W,YNL298W
YPL161C,YAL041W
YFL039C,YLR074C
YGL174W,YGL216W
YOR039W,YPL174C
YER114C,YOR188W
YNL271C,YJL095W
YNL271C,YOR188W
YIL035C,YIL118W
YOR061W,YIL118W
YJL095W,YKL129C
YJL095W,YMR109W
YFL039C,YGR262C
YBR200W,YOR181W
YPL174C,YNL084C
YCR088W,YNL243W
YHR107C,YMR198W
YHR061C,YMR273C
YDR309C,YMR273C
YPL115C,YMR273C
YBR200W,YGL233W
YOR212W,YMR120C
YOR128C,YCR067C
YPR018W,YMR127C
YOR290C,YOR038C
YOR290C,YBL008W
YDR404C,YPR086W
YAL047C,YEL061C
YJL140W,YGR005C
YDR404C,YGR005C
YGL070C,YPL129W
YGL070C,YGR005C
YGL061C,YPL209C
YJL140W,YGL070C
YDR404C,YGR186W
YDR404C,YGL070C
YGL070C,YGR186W
YGR113W,YPL209C
YDR331W,YKL212W
YLR240W,YBR097W
YER148W,YPR086W
YPR086W,YOR194C
YPR086W,YKL058W
YPR086W,YGR005C
YER148W,YKL058W
YER148W,YOR194C
YER148W,YPL122C
YER148W,YGR005C
YKL028W,YDR311W
YPL129W,YGR186W
YPL129W,YGR005C
YGR186W,YGR005C
YKR062W,YKL028W
YDL108W,YDR460W
YKL058W,YOR194C
YDL108W,YPR025C
YBL016W,YGL178W
YJR090C,YPL256C
YBL016W,YNL053W
YGR040W,YGL178W
YDL188C,YGL121C
YCL027W,YGR070W
YGL173C,YKL189W
YOR212W,YFL039C
YFL039C,YCL027W
YAL016W,YHR082C
YFL039C,YIL131C
YFL039C,YBR200W
YNL138W,YFL039C
YDL188C,YGR135W
YGR040W,YFL039C
YFL039C,YHR082C
YCL032W,YKR020W
YGR040W,YKR048C
YHR082C,YNL161W
YBR200W,YBL085W
YDR034C,YER043C
YDL154W,YER173W
YML011C,YDR314C
YBR073W,YGL213C
YDL154W,YFL003C
YHL025W,YEL037C
YHL025W,YER162C
YML095C,YGR063C
YPL164C,YMR190C
YOR061W,YOL145C
YOR039W,YOL145C
YPR010C,YGR063C
YHR079C-A,YER173W
YIL035C,YOL145C
YEL037C,YDR311W
YEL037C,YPL122C
YDR311W,YMR201C
YDR311W,YGR258C
YDR091C,YLR192C
YDR091C,YBR079C
YPR041W,YDR091C
YIL143C,YEL037C
YOR361C,YNL062C
YGR162W,YER165W
YGL049C,YER165W
YOL139C,YER165W
YBR073W,YER179W
YMR201C,YNL312W
YML095C,YMR201C
YMR201C,YPL022W
YIL128W,YER171W
YPL122C,YDR079C-A
YDR460W,YER171W
YIL143C,YPL122C
YIL143C,YPR056W
YER171W,YJR035W
YGL019W,YOL145C
YNL244C,YLR192C
YNL244C,YDR429C
YLR291C,YPL237W
YOR260W,YPL237W
YOR260W,YJR007W
YKR026C,YJR007W
YKR026C,YPL237W
YDR429C,YPR041W
YPR041W,YLR192C
YPL237W,YDR211W
YJR007W,YDR211W
YJR007W,YGR083C
YGR162W,YNL244C
YGL049C,YNL244C
YMR309C,YAL035W
YNL244C,YKR059W
YOR361C,YAL035W
YGR162W,YPR041W
YGL049C,YPR041W
YGR162W,YJR007W
YGL049C,YJR007W
YOL139C,YJR007W
YJR007W,YKR059W
YMR201C,YER171W
YMR309C,YDR429C
YDR429C,YOR361C
YDR429C,YMR146C
YDR429C,YBR079C
YDR429C,YLR192C
YOR361C,YLR192C
YLR192C,YBR079C
YMR309C,YNL244C
YMR309C,YPR041W
YMR309C,YOR361C
YMR309C,YBR079C
YMR309C,YMR146C
YNL244C,YBR079C
YNL244C,YMR146C
YNL244C,YOR361C
YNL244C,YPR041W
YPR041W,YBR079C
YPR041W,YOR361C
YPR041W,YMR146C
YPL237W,YBR079C
YJR007W,YBR079C
YMR146C,YOR361C
YMR146C,YBR079C
YOR361C,YBR079C
YGR162W,YOL139C
YGR162W,YKR059W
YGL049C,YOL139C
YGL049C,YKR059W
YOL139C,YKR059W
YPR041W,YPL237W
YPR041W,YJR007W
YPL237W,YJR007W
YPR041W,YAL035W
YNL189W,YDR428C
YDR245W,YDR414C
YGR199W,YDR414C
YNL189W,YLR209C
YNL189W,YFR047C
YFR047C,YLR347C
YDR414C,YER005W
YML102W,YBR010W
YCR084C,YBR010W
YDR225W,YGL207W
YOL006C,YGL207W
YBR010W,YML069W
YDR225W,YML069W
YDR225W,YKR048C
YDR225W,YOR038C
YLR442C,YBR010W
YLR442C,YDR225W
YBR010W,YDR225W
YLR310C,YDL047W
YBR217W,YEL060C
YDL056W,YIL131C
YEL009C,YHR041C
YGL115W,YGL208W
YBL050W,YOR307C
YDL145C,YJL117W
YJL117W,YAL007C
YHR142W,YGR284C
YDL192W,YLR078C
YPR181C,YLR026C
YPL204W,YPR181C
YPL204W,YIL109C
YPL218W,YLR268W
YBL078C,YIL004C
YJL117W,YGL200C
YGL200C,YOR016C
YNL287W,YLR078C
YLR078C,YPL218W
YLR078C,YPR181C
YLR078C,YDL145C
YLR078C,YDR238C
YLR078C,YGL137W
YLR078C,YIL076W
YDL212W,YGL200C
YPL204W,YHR098C
YGR120C,YNL287W
YLR268W,YIL076W
YLR078C,YFL038C
YGR120C,YFL038C
YFL038C,YER157W
YFL038C,YDR407C
YDR170C,YIL109C
YNL287W,YER157W
YDL192W,YIL004C
YIL004C,YIL076W
YBR080C,YGL137W
YNL263C,YFL038C
YFL038C,YGR172C
YDR170C,YNL287W
YNL287W,YDL192W
YDR108W,YKR068C
YDR108W,YBR254C
YDR108W,YDR472W
YDR108W,YOR115C
YDR108W,YDR246W
YDR108W,YML077W
YKR068C,YGR166W
YBR254C,YGR166W
YGR166W,YDR407C
YGR166W,YMR218C
YNL263C,YGR172C
YNL263C,YNL044W
YLR208W,YGL200C
YLR208W,YML012W
YIL004C,YPL218W
YIL004C,YPR181C
YNL044W,YGR172C
YML012W,YAR002C-A
YML012W,YGL200C
YML012W,YDL195W
YML012W,YPR181C
YML012W,YIL109C
YML012W,YAL007C
YPL218W,YGL200C
YPR181C,YGL200C
YIL109C,YGL200C
YGL200C,YAR002C-A
YGL200C,YDL195W
YGL200C,YAL007C
YGL200C,YGR284C
YAL042W,YML067C
YLR080W,YFL048C
YAR002C-A,YAL007C
YML067C,YGR284C
YDL145C,YIL076W
YIL076W,YFR051C
YIL109C,YLR026C
YLR026C,YNL049C
YLR026C,YHR098C
YIL004C,YIL109C
YLR268W,YBL050W
YBL050W,YLR026C
YBL050W,YDR189W
YLR078C,YDR189W
YLR078C,YFR051C
YOR115C,YPR181C
YDL226C,YGR172C
YDR170C,YPR181C
YKR068C,YOR115C
YBR254C,YOR115C
YOR115C,YDR407C
YOR115C,YMR218C
YLR078C,YIL109C
YDL212W,YJL117W
YJL117W,YHR142W
YDL212W,YHR142W
YKR068C,YDR472W
YKR068C,YBR254C
YKR068C,YDR246W
YKR068C,YML077W
YKR068C,YDR407C
YKR068C,YMR218C
YDR472W,YBR254C
YDR472W,YML077W
YDR472W,YDR407C
YBR254C,YML077W
YBR254C,YDR407C
YBR254C,YMR218C
YBR254C,YDR246W
YML077W,YDR407C
YDR246W,YDR407C
YKR055W,YDL135C
YKR055W,YBR260C
YKR055W,YDR099W
YIL118W,YBR260C
YPR165W,YDL240W
YBR200W,YGR152C
YLR242C,YHR007C
YIL143C,YOL090W
YOL090W,YER171W
YOL090W,YAR007C
YMR106C,YKL054C
YGR262C,YKR038C
YGR262C,YML036W
YBR175W,YMR190C
YPL240C,YMR284W
YPL240C,YMR106C
YLR150W,YBL032W
YDL013W,YPL240C
YGL163C,YPL240C
YER095W,YMR186W
YLR288C,YLR150W
YHR164C,YDR499W
YHR164C,YLR234W
YPL240C,YNL250W
YHR164C,YAR007C
YHR164C,YMR190C
YJL085W,YIL118W
YNR052C,YGL178W
YNR052C,YGL014W
YGL178W,YAL021C
YGR158C,YJL124C
YHR099W,YGR002C
YPR023C,YGR002C
YOR244W,YGR002C
YFL024C,YGR002C
YHR099W,YLR055C
YDR176W,YCL010C
YGR252W,YCL010C
YOL148C,YCL010C
YGL112C,YCL010C
YBR081C,YCL010C
YHR099W,YBR081C
YHR099W,YOL148C
YOL148C,YGL066W
YOL148C,YMR223W
YBR198C,YGL066W
YBR081C,YMR223W
YGR252W,YMR223W
YDL160C,YGL178W
YHR090C,YGR002C
YFL039C,YGR002C
YJL081C,YGR002C
YJL124C,YMR080C
YDL160C,YNR052C
YJL140W,YJR091C
YFL039C,YLR096W
YNL118C,YMR080C
YFL005W,YNL272C
YGL112C,YLR055C
YDR176W,YMR236W
YDR176W,YGL112C
YDR176W,YBR198C
YOL148C,YDR167W
YOL148C,YGL112C
YOL148C,YBR198C
YOL148C,YDR145W
YOL148C,YMR236W
YDL014W,YCL054W
YER120W,YDL019C
YER120W,YAR042W
YDR448W,YBR198C
YDR448W,YMR236W
YDR448W,YGL112C
YDR448W,YDR167W
YGR252W,YGL112C
YGR252W,YDR167W
YMR236W,YBR081C
YGL112C,YBR081C
YBR198C,YBR081C
YBR081C,YDR167W
YOL148C,YLR055C
YDR448W,YOL148C
YDR448W,YDR392W
YDR176W,YOL148C
YDR176W,YBR081C
YDR176W,YPL254W
YGR252W,YOL148C
YOL148C,YPL254W
YOL148C,YDR392W
YOL148C,YBR081C
YHR099W,YHR090C
YHR099W,YJL081C
YHR099W,YOR244W
YHR099W,YPR023C
YHR099W,YFL024C
YFL039C,YOR244W
YFL039C,YFL024C
YJL081C,YOR244W
YJL081C,YFL024C
YPR023C,YOR244W
YPR023C,YFL024C
YHR090C,YOR244W
YHR090C,YFL024C
YOR244W,YFL024C
YOR023C,YDR448W
YHR099W,YDR448W
YHR099W,YDR176W
YHR099W,YGR252W
YDR448W,YDR176W
YOR064C,YBL052C
YDR448W,YGR252W
YDR448W,YPL254W
YDR448W,YBR081C
YGR252W,YPL254W
YGR252W,YBR081C
YBR081C,YPL254W
YDL208W,YJL109C
YNL118C,YGL014W
YOL149W,YGL178W
YJR091C,YGL222C
YBR081C,YLR055C
YFL039C,YJL081C
YBR081C,YGL066W
YHR185C,YHR014W
YOR181W,YGR136W
YGR136W,YER125W
YOR181W,YDR343C
YJR135C,YBR107C
YLR381W,YBR107C
YER125W,YDR343C
YPL018W,YBR107C
YBR107C,YDR254W
YHR166C,YEL034W
YHR166C,YDR448W
YLR216C,YKL117W
YGL116W,YIL142W
YIL142W,YGL003C
YML123C,YFL041W
YER032W,YDR195W
YLR263W,YIL031W
YDR228C,YDL084W
YER165W,YKL139W
YCL059C,YDR457W
YCL059C,YNL308C
YHR158C,YJL187C
YCL059C,YBR247C
YJR002W,YBR247C
YOL010W,YBR247C
YER082C,YBR247C
YHR158C,YAL016W
YCL059C,YLR186W
YCL059C,YER082C
YCL059C,YJR002W
YCL059C,YDL148C
YCL059C,YBL004W
YCL059C,YDR449C
YCL059C,YJL109C
YCL059C,YPR144C
YCL059C,YCR057C
YDR195W,YKR002W
YER165W,YGR178C
YBL004W,YBR247C
YPR144C,YBR247C
YBR077C,YKR007W
YKR007W,YGR163W
YOR351C,YER133W
YBR010W,YDR440W
YER133W,YML074C
YBR077C,YGR163W
YER133W,YLR263W
YDR228C,YER165W
YMR061W,YER165W
YBR247C,YLR186W
YHR195W,YEL013W
YDR052C,YOR178C
YDR195W,YMR061W
YBR068C,YJR001W
YCL025C,YPL265W
YJR160C,YDL245C
YCR057C,YBR247C
YBR247C,YDR449C
YDL148C,YBR247C
YGL044C,YER165W
YJL140W,YDR404C
YBR068C,YDR046C
YDL029W,YBL039C
YOR212W,YLR044C
YNL124W,YLR175W
YBR170C,YDL126C
YDL029W,YLR044C
YOL115W,YPL235W
YDL029W,YBR208C
YEL037C,YDL126C
YNL124W,YDL208W
YNL124W,YHR089C
YNL124W,YHR072W-A
YLR207W,YOL013C
YIL035C,YLR403W
YNR003C,YBR089C-A
YOR116C,YBR089C-A
YOR110W,YBR089C-A
YGR246C,YNR003C
YGR047C,YDL150W
YGL105W,YGL245W
YOR116C,YDR005C
YNR003C,YPR190C
YNR003C,YPR110C
YNR003C,YKL144C
YNR003C,YKR025W
YNR003C,YOR116C
YNR003C,YJL011C
YNR003C,YOR224C
YNR003C,YDL150W
YNR003C,YOR207C
YNR003C,YBR154C
YNR003C,YDR045C
YNR003C,YNL151C
YPR190C,YPR110C
YPR190C,YKL144C
YPR190C,YOR116C
YDL150W,YKR025W
YDL150W,YPR110C
YDL150W,YKL144C
YDL150W,YOR116C
YKR025W,YKL144C
YKR025W,YPR110C
YKR025W,YOR116C
YNL113W,YOR207C
YNL113W,YOR116C
YPR110C,YKL144C
YPR110C,YOR116C
YPR110C,YOR207C
YPR110C,YNL151C
YPR110C,YJL011C
YBR154C,YOR116C
YBR154C,YKL144C
YOR116C,YKL144C
YOR116C,YOR207C
YOR116C,YOR224C
YOR116C,YNL151C
YOR116C,YDR045C
YOR116C,YPR187W
YOR116C,YJL011C
YDR045C,YOR207C
YOR207C,YKL144C
YOR210W,YKL144C
YOR210W,YJL011C
YKL144C,YOR224C
YKL144C,YPR187W
YOR224C,YJL011C
YKL127W,YHR142W
YLL006W,YJR144W
YLL006W,YCR028C-A
YHR197W,YKR081C
YNL182C,YCR072C
YCR072C,YLR106C
YPL211W,YHR066W
YDR060W,YHR066W
YDR060W,YLR276C
YDR060W,YBR142W
YLR276C,YHR066W
YLR276C,YKR081C
YFL002C,YKR081C
YDL031W,YHR066W
YDL031W,YKR081C
YHR066W,YLL008W
YHR066W,YBR142W
YHR197W,YNL182C
YPL211W,YDR060W
YPL211W,YKR081C
YDR060W,YLR221C
YDR060W,YOL077C
YDR060W,YKR081C
YDR060W,YMR290C
YKR081C,YLL008W
YJR068W,YHR191C
YNL290W,YHR191C
YOL094C,YHR191C
YBR087W,YHR191C
YJR068W,YOR144C
YNL290W,YOR144C
YOL094C,YOR144C
YBR087W,YOR144C
YMR290C,YHR066W
YMR290C,YHR088W
YMR290C,YKR081C
YLR340W,YHR170W
YJR068W,YMR078C
YNL290W,YMR078C
YOL094C,YMR078C
YBR087W,YMR078C
YLR034C,YEL027W
YHR066W,YHR088W
YHR066W,YKR081C
YMR290C,YBR142W
YOL077C,YKR081C
YBL021C,YGL237C
YBL021C,YOR358W
YGL237C,YOR358W
YOR358W,YKL109W
YBL075C,YLL006W
YLR335W,YAL005C
YAL005C,YLR347C
YJL034W,YLL006W
YLR246W,YOL110W
YNL271C,YBR160W
YJL042W,YER133W
YLR449W,YER133W
YER133W,YDR130C
YOR181W,YER125W
YLR293C,YLR335W
YJL115W,YDR181C
YJL115W,YOR213C
YOL004W,YLR103C
YCL061C,YPR175W
YGL058W,YLR015W
YLR288C,YHR119W
YDR448W,YBR278W
YIL150C,YLR288C
YNL330C,YLR103C
YLR103C,YER088C
YOR244W,YNL107W
YPL129W,YBL052C
YOR213C,YMR127C
YOR213C,YDR181C
YMR127C,YDR181C
YPL001W,YEL056W
YPL001W,YLL022C
YEL056W,YLL022C
YDR078C,YHL006C
YDR078C,YLR376C
YHL006C,YLR376C
YLR376C,YIL132C
YIL035C,YIL131C
YOR061W,YIL131C
YOR039W,YIL131C
YOL133W,YGL060W
YBR160W,YPL194W
YGL105W,YGR264C
YJL187C,YBR133C
YBR133C,YKL101W
YGL019W,YIL131C
YBR211C,YKL002W
YGR119C,YGR218W
YGR218W,YDR192C
YGR218W,YKL068W
YGR218W,YMR047C
YGL092W,YHR036W
YOR098C,YGL016W
YNL189W,YAR002W
YLR335W,YGL016W
YMR047C,YGL016W
YLR335W,YAR002W
YMR047C,YAR002W
YNL103W,YJR060W
YNL103W,YIR017C
YPL038W,YNL103W
YNL103W,YDR253C
YNL189W,YGL238W
YML132W,YHR026W
YOR054C,YDR436W
YDR456W,YKR050W
YLR337C,YML001W
YCR088W,YMR109W
YKL013C,YMR109W
YKL013C,YKL129C
YBR234C,YMR109W
YBR234C,YKL129C
YCR088W,YDL029W
YCR088W,YJR065C
YCR088W,YNL298W
YCR088W,YFL039C
YFL039C,YMR092C
YFL039C,YIL095W
YER120W,YDR150W
YDL161W,YOR181W
YDL029W,YKL129C
YDL029W,YMR109W
YMR109W,YJR065C
YFL039C,YAL029C
YOR326W,YOR035C
YOR181W,YAL029C
YCR088W,YDR129C
YCR088W,YOR367W
YDR164C,YOR327C
YGR009C,YDR164C
YPL232W,YDR164C
YDR468C,YGR172C
YLR078C,YLR026C
YGR009C,YLR268W
YMR197C,YLR093C
YLR078C,YLR268W
YDR468C,YMR197C
YLR268W,YPL232W
YLR078C,YIL004C
YGL212W,YKL196C
YOR106W,YKL196C
YOR106W,YLR093C
YKL196C,YLR093C
YDR468C,YAL030W
YDR468C,YOL018C
YFR037C,YBR089C-A
YLR321C,YBR089C-A
YIL126W,YBR089C-A
YLR033W,YBR089C-A
YBR245C,YLR033W
YLR357W,YBR245C
YMR091C,YBR245C
YFR037C,YBR245C
YCR052W,YBR245C
YBR245C,YKR008W
YOR363C,YAL051W
YHR133C,YML075C
YBL078C,YOR106W
YBR217W,YBR080C
YLR372W,YDR297W
YCR034W,YDR297W
YDL029W,YLL013C
YOR106W,YBL050W
YLR423C,YGL212W
YDR080W,YOR106W
YGL173C,YER118C
YCL027W,YKL092C
YGL173C,YIL131C
YDR480W,YPL256C
YPL049C,YPL256C
YHR082C,YER177W
YCL027W,YER118C
YBR200W,YJL157C
YER114C,YER118C
YLL021W,YOL112W
YHR082C,YOR080W
YGL173C,YOR080W
YER114C,YER177W
YDR099W,YDR309C
YLR362W,YLR319C
YHL007C,YBR200W
YPL256C,YKL092C
YCL032W,YDR309C
YDR103W,YBR200W
YBR200W,YER114C
YGR014W,YNL298W
YPL256C,YJL157C
YPR110C,YBR049C
YNL113W,YML121W
YPR010C,YML010W
YOR341W,YML010W
YNL113W,YJR063W
YPR110C,YJR063W
YBR154C,YJR063W
YOR210W,YJR063W
YJR063W,YOR224C
YJR063W,YPR187W
YPL082C,YBR049C
YNL113W,YPR110C
YNL113W,YPR010C
YNL113W,YOR341W
YPR110C,YPR010C
YPR110C,YPR187W
YPR110C,YOR341W
YPR110C,YNL248C
YPR110C,YBR154C
YPR110C,YOR210W
YPR110C,YOR224C
YPR010C,YHR143W-A
YPR010C,YOR210W
YOR341W,YBR154C
YOR341W,YOR210W
YOR341W,YOR224C
YOR341W,YPR187W
YBR154C,YOR224C
YOL145C,YML010W
YER148W,YMR270C
YBL025W,YMR270C
YOR145C,YJL069C
YJR133W,YLR295C
YBL039C,YLR180W
YMR167W,YMR190C
YAR003W,YDR140W
YOR078W,YCR057C
YGR040W,YML123C
YGR040W,YLR452C
YGR040W,YDR343C
YOR243C,YOR356W
YOL115W,YGR174C
YDR075W,YBL046W
YLR175W,YIL104C
YMR239C,YHR089C
YPL031C,YGL215W
YPL031C,YJR159W
YPL031C,YDL246C
YGR040W,YGL062W
YFL033C,YGL062W
YGR040W,YOL033W
YGR040W,YBL022C
YGR040W,YGL008C
YLR430W,YGR040W
YER133W,YMR186W
YGR040W,YKL104C
YGR040W,YER093C
YGR040W,YOL078W
YIL079C,YMR216C
YHL007C,YPL256C
YPL031C,YFL033C
YMR277W,YCR079W
YER133W,YFR028C
